HDR,HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA
FUELHH,20200801,21,9485,0,0,5296,3051,44,447,0,85,1884,0,948,0,1743,950
FUELHH,20200801,22,9391,0,0,5296,2997,0,451,0,141,1884,0,950,0,1743,950
FUELHH,20200801,23,9350,0,0,5302,2858,0,425,0,143,1904,18,912,0,1747,990
FUELHH,20200801,24,9528,0,0,5301,2608,68,421,0,146,1904,18,910,0,1749,990
FUELHH,20200801,25,9772,0,0,5301,2491,0,420,0,147,1906,18,1000,0,1748,902
FUELHH,20200801,26,9567,0,0,5301,2489,0,406,0,149,1906,18,1000,0,1754,902
FUELHH,20200801,27,9546,0,0,5309,2540,0,295,1,152,1440,18,950,0,1754,950
FUELHH,20200801,28,9449,0,0,5311,2622,0,275,1,152,1388,18,950,0,1755,950
FUELHH,20200801,29,10050,0,0,5298,2523,0,275,1,151,488,18,926,58,1754,926
FUELHH,20200801,30,9944,0,0,5296,2413,0,274,1,150,440,18,926,148,1753,926
FUELHH,20200801,31,9898,0,0,5286,2387,0,275,0,150,462,18,926,286,1752,926
FUELHH,20200801,32,9968,0,0,5279,2499,0,278,0,153,548,18,916,300,1751,926
FUELHH,20200801,33,9823,0,0,5286,2485,0,314,0,152,1802,18,466,226,1754,940
FUELHH,20200801,34,10299,0,0,5281,2388,0,362,0,161,1906,18,452,244,1756,940
FUELHH,20200801,35,11141,0,0,5289,2572,6,529,0,183,1906,18,622,84,1752,810
FUELHH,20200801,36,11397,0,0,5286,2728,22,585,36,297,1906,18,624,82,1755,808
FUELHH,20200801,37,11287,0,0,5291,2831,40,607,58,294,1904,18,944,246,1756,900
FUELHH,20200801,38,11322,0,0,5285,3002,52,632,58,296,1904,18,948,306,1754,902
FUELHH,20200801,39,11272,0,0,5285,3080,0,695,58,331,1904,18,726,214,1754,950
FUELHH,20200801,40,11226,0,0,5290,3198,0,694,58,360,1904,18,720,210,1755,948
FUELHH,20200801,41,11211,0,0,5289,3466,0,635,58,358,1904,18,434,336,1760,804
FUELHH,20200801,42,10993,0,0,5298,3628,0,573,58,247,1906,18,430,342,1760,804
FUELHH,20200801,43,11197,0,0,5294,3499,114,580,58,179,1904,18,390,310,1762,946
FUELHH,20200801,44,11070,0,0,5301,3489,58,613,58,278,1870,80,390,306,1758,944
FUELHH,20200801,45,10700,0,0,5293,3711,0,489,58,260,1046,194,512,454,1734,748
FUELHH,20200801,46,10064,0,0,5297,3612,0,499,58,166,1028,150,512,464,1681,748
FUELHH,20200801,47,8834,0,0,5289,3230,6,333,59,149,1592,152,506,390,1587,802
FUELHH,20200801,48,8151,0,0,5288,2949,0,288,60,145,1608,248,506,252,1638,804
FUELHH,20200802,1,8239,0,0,5290,2663,60,218,58,149,1276,384,230,142,1639,590
FUELHH,20200802,2,8117,0,0,5287,2333,0,214,58,143,1268,346,224,62,1632,588
FUELHH,20200802,3,7640,0,0,5288,2295,0,196,58,144,1062,398,154,196,1602,688
FUELHH,20200802,4,7336,0,0,5290,2495,0,193,6,180,1064,400,150,212,1515,682
FUELHH,20200802,5,7225,0,0,5282,2517,0,178,0,155,1288,388,0,266,1564,334
FUELHH,20200802,6,7253,0,0,5285,2295,0,178,0,146,1288,296,0,146,1631,328
FUELHH,20200802,7,7299,0,0,5289,2421,0,178,0,145,1074,380,102,170,1611,144
FUELHH,20200802,8,6841,0,0,5287,2751,0,178,0,161,1052,402,100,36,1615,144
FUELHH,20200802,9,6949,0,0,5284,2977,0,177,0,166,428,402,0,64,1629,130
FUELHH,20200802,10,6842,0,0,5288,3256,0,177,0,144,402,402,0,18,1675,130
FUELHH,20200802,11,6965,0,0,5289,3493,0,178,0,144,0,402,376,62,1693,148
FUELHH,20200802,12,6905,0,0,5293,3573,0,174,0,144,0,402,406,54,1662,148
FUELHH,20200802,13,6888,0,0,5289,3636,0,183,0,150,0,402,686,220,1607,0
FUELHH,20200802,14,6747,0,0,5297,3818,0,219,0,153,0,402,688,302,1528,0
FUELHH,20200802,15,7156,0,0,5294,3653,58,286,0,161,0,402,528,184,1663,0
FUELHH,20200802,16,7609,0,0,5289,3348,26,306,0,158,0,378,526,208,1716,0
FUELHH,20200802,17,7233,0,0,5291,3004,0,343,0,155,998,262,474,90,1728,0
FUELHH,20200802,18,7511,0,0,5291,2940,74,379,0,153,1138,254,474,68,1705,0
FUELHH,20200802,19,7431,0,0,5299,3110,0,404,0,152,1056,124,654,8,1725,616
FUELHH,20200802,20,7726,0,0,5295,2999,68,404,0,155,1056,96,658,116,1727,638
FUELHH,20200802,21,8222,0,0,5291,2799,34,419,0,151,1402,0,726,20,1725,682
FUELHH,20200802,22,8558,0,0,5295,2686,0,419,0,152,1408,0,728,0,1729,682
FUELHH,20200802,23,8707,0,0,5290,2446,20,398,0,151,1502,0,806,0,1728,650
FUELHH,20200802,24,8825,0,0,5294,2406,0,383,0,149,1502,0,808,0,1706,650
FUELHH,20200802,25,8883,0,0,5294,2646,14,362,0,149,1502,0,808,0,1699,794
FUELHH,20200802,26,8676,0,0,5301,2914,0,365,0,149,1502,0,808,0,1692,794
FUELHH,20200802,27,8421,0,0,5300,3084,0,314,0,153,1218,0,804,0,1708,804
FUELHH,20200802,28,7808,0,0,5298,3184,0,274,0,154,1214,0,804,0,1727,804
FUELHH,20200802,29,7911,0,0,5299,3548,0,224,0,152,692,0,804,0,1728,802
FUELHH,20200802,30,7591,0,0,5295,3377,0,226,0,153,698,0,806,0,1703,800
FUELHH,20200802,31,7604,0,0,5298,3137,0,232,0,152,1314,64,758,0,1713,592
FUELHH,20200802,32,8000,0,0,5287,2937,0,248,0,154,1332,40,758,0,1724,590
FUELHH,20200802,33,8299,0,0,5287,2967,0,249,0,152,1650,0,900,0,1764,896
FUELHH,20200802,34,9458,0,0,5284,2772,0,292,0,153,1656,0,902,42,1769,900
FUELHH,20200802,35,10517,0,0,5280,2736,10,425,1,157,1904,0,706,0,1769,944
FUELHH,20200802,36,11080,0,0,5282,2766,0,463,1,178,1906,0,704,0,1771,944
FUELHH,20200802,37,11515,0,0,5291,2714,26,524,2,257,1906,0,656,0,1768,950
FUELHH,20200802,38,11591,0,0,5287,2694,280,557,3,205,1906,0,658,0,1774,950
FUELHH,20200802,39,11789,0,0,5285,2441,422,558,0,175,1810,0,882,0,1768,950
FUELHH,20200802,40,11799,0,0,5286,2489,174,558,2,158,1810,0,884,0,1749,950
FUELHH,20200802,41,12034,0,0,5283,2472,450,560,12,150,1810,0,804,0,1742,950
FUELHH,20200802,42,12253,0,0,5282,2482,82,563,46,167,1810,0,804,0,1755,950
FUELHH,20200802,43,12139,0,0,5291,2295,456,625,59,167,1810,0,826,0,1756,902
FUELHH,20200802,44,12199,0,0,5294,2062,14,605,58,169,1810,74,828,0,1760,902
FUELHH,20200802,45,11859,0,0,5295,1904,92,501,60,146,1710,224,900,0,1765,902
FUELHH,20200802,46,11248,0,0,5289,1772,0,413,33,141,1710,252,900,0,1745,902
FUELHH,20200802,47,10955,0,0,5289,1635,326,438,2,156,796,186,250,54,1704,886
FUELHH,20200802,48,10574,0,0,5287,1530,4,426,2,137,758,188,226,10,1690,886
FUELHH,20200803,1,10331,0,0,5293,1543,0,208,3,141,416,190,130,0,1732,722
FUELHH,20200803,2,9741,0,0,5292,1658,0,168,3,142,436,180,130,0,1750,698
FUELHH,20200803,3,9209,0,0,5290,1546,0,159,4,145,1168,330,114,52,1764,0
FUELHH,20200803,4,9074,0,0,5291,1461,0,158,4,164,1192,402,114,16,1765,0
FUELHH,20200803,5,9708,0,0,5296,1391,0,143,3,235,380,402,0,104,1765,0
FUELHH,20200803,6,9579,0,0,5295,1479,0,143,3,235,350,384,0,12,1770,0
FUELHH,20200803,7,8963,0,0,5289,1584,0,143,3,150,4,402,318,92,1767,128
FUELHH,20200803,8,8702,0,0,5285,1659,0,146,3,177,0,386,338,84,1763,128
FUELHH,20200803,9,9473,0,0,5293,1666,0,146,3,162,0,400,142,240,1764,44
FUELHH,20200803,10,9693,0,0,5283,1555,0,145,3,149,0,402,140,294,1767,46
FUELHH,20200803,11,10441,0,0,5296,1532,0,163,3,167,0,402,0,438,1744,0
FUELHH,20200803,12,10961,0,0,5289,1596,0,165,4,134,0,402,0,504,1564,0
FUELHH,20200803,13,11112,0,0,5293,1644,0,179,3,170,1056,402,0,504,1418,0
FUELHH,20200803,14,12169,0,0,5295,1756,0,243,2,140,998,402,0,504,1419,0
FUELHH,20200803,15,13961,0,0,5293,2141,0,392,2,149,0,402,528,504,1506,252
FUELHH,20200803,16,15058,0,0,5297,2184,28,498,1,160,0,378,584,436,1585,282
FUELHH,20200803,17,15340,0,0,5301,2200,80,403,1,159,0,254,262,286,1729,372
FUELHH,20200803,18,15148,0,0,5290,2249,338,424,1,155,0,238,256,202,1768,372
FUELHH,20200803,19,15379,0,0,5295,2270,202,459,2,150,0,154,258,54,1771,494
FUELHH,20200803,20,15085,0,0,5291,2276,234,466,3,151,0,128,258,0,1769,494
FUELHH,20200803,21,15349,0,0,5310,2163,284,472,2,153,0,46,102,0,1763,348
FUELHH,20200803,22,15100,0,0,5312,2195,338,473,1,154,0,42,102,0,1761,346
FUELHH,20200803,23,15246,0,0,5295,2156,392,442,1,155,168,0,312,0,1761,186
FUELHH,20200803,24,15314,0,0,5296,2339,254,438,2,155,172,0,326,0,1759,184
FUELHH,20200803,25,15115,0,0,5296,2528,258,403,1,184,366,0,216,0,1710,320
FUELHH,20200803,26,14850,0,0,5292,2443,732,406,1,164,370,0,214,0,1726,322
FUELHH,20200803,27,15115,0,0,5297,2296,292,335,2,208,24,0,484,0,1726,492
FUELHH,20200803,28,14897,0,0,5300,2191,298,421,2,224,0,0,484,0,1721,494
FUELHH,20200803,29,15573,0,0,5297,2255,346,382,1,248,0,12,152,0,1712,494
FUELHH,20200803,30,15465,0,0,5302,2321,310,299,1,250,0,0,144,0,1708,494
FUELHH,20200803,31,15152,0,0,5299,2613,296,296,1,178,0,56,506,0,1725,250
FUELHH,20200803,32,15132,0,0,5297,2686,382,297,2,165,0,104,514,0,1726,248
FUELHH,20200803,33,14434,0,0,5291,2579,322,377,1,169,928,0,104,0,1766,130
FUELHH,20200803,34,15073,0,0,5295,2510,294,438,2,200,1142,72,102,0,1772,130
FUELHH,20200803,35,15020,0,0,5289,2477,250,601,2,193,1776,50,232,0,1768,306
FUELHH,20200803,36,15429,0,0,5289,2607,334,623,2,198,1798,156,238,0,1767,306
FUELHH,20200803,37,15594,0,0,5287,2511,540,627,1,196,2004,42,158,0,1771,466
FUELHH,20200803,38,15875,0,0,5286,2178,520,628,1,216,2004,102,154,0,1769,478
FUELHH,20200803,39,15854,0,0,5289,1987,704,631,1,247,1930,116,0,0,1771,944
FUELHH,20200803,40,15857,0,0,5289,1807,542,681,1,274,1930,48,0,0,1771,954
FUELHH,20200803,41,15865,0,0,5286,1633,770,711,2,281,1932,146,0,0,1770,236
FUELHH,20200803,42,15836,0,0,5280,1405,954,703,1,284,1932,82,0,0,1773,214
FUELHH,20200803,43,15797,0,0,5285,1317,412,845,66,360,1930,140,142,0,1770,650
FUELHH,20200803,44,15642,0,0,5286,1237,288,608,91,301,1926,86,148,0,1769,646
FUELHH,20200803,45,15348,0,0,5299,1203,406,483,92,270,1594,224,150,70,1757,74
FUELHH,20200803,46,14075,0,0,5300,1209,268,411,91,187,1588,306,148,86,1765,58
FUELHH,20200803,47,12040,0,0,5297,1159,98,346,9,190,1706,294,282,20,1715,820
FUELHH,20200803,48,11039,0,0,5292,1212,140,327,2,147,1706,144,284,0,1766,852
FUELHH,20200804,1,11029,0,0,5292,1340,142,267,2,158,1658,90,0,0,1763,64
FUELHH,20200804,2,10183,0,0,5290,1430,142,252,1,150,1658,154,0,0,1767,32
FUELHH,20200804,3,9534,0,0,5292,1563,0,221,0,146,1534,304,114,60,1767,80
FUELHH,20200804,4,9023,0,0,5292,1618,0,213,0,149,1534,400,118,212,1766,80
FUELHH,20200804,5,8837,0,0,5293,1820,0,216,0,157,1358,402,132,306,1759,0
FUELHH,20200804,6,8361,0,0,5299,2094,0,212,0,150,1322,382,132,378,1769,0
FUELHH,20200804,7,8403,0,0,5296,2461,0,213,0,150,464,324,242,496,1771,22
FUELHH,20200804,8,8201,0,0,5295,2756,0,208,0,150,384,324,244,504,1771,22
FUELHH,20200804,9,8827,0,0,5290,3009,0,188,0,153,0,324,236,504,1772,0
FUELHH,20200804,10,8642,0,0,5283,3108,0,188,1,175,0,324,228,504,1771,0
FUELHH,20200804,11,9727,0,0,5291,3510,0,204,1,149,0,324,0,504,1740,0
FUELHH,20200804,12,9914,0,0,5288,3632,22,205,1,155,0,324,0,504,1688,0
FUELHH,20200804,13,10700,0,0,5289,3896,20,228,1,149,0,322,0,504,1702,0
FUELHH,20200804,14,11427,0,0,5288,4429,30,311,1,186,0,220,0,504,1760,0
FUELHH,20200804,15,11465,0,0,5286,4807,44,421,1,154,0,130,248,504,1763,0
FUELHH,20200804,16,11838,0,0,5280,5229,200,412,1,176,0,130,266,504,1760,0
FUELHH,20200804,17,12098,0,0,5288,5537,20,407,1,290,0,130,852,504,1764,0
FUELHH,20200804,18,12177,0,0,5239,5828,26,433,1,286,0,130,874,504,1764,0
FUELHH,20200804,19,11748,0,0,5106,6445,156,460,1,298,0,130,702,504,1765,866
FUELHH,20200804,20,11733,0,0,5098,6465,46,406,1,297,0,130,704,504,1705,894
FUELHH,20200804,21,11685,0,0,5092,6751,164,383,1,272,0,130,946,504,1653,566
FUELHH,20200804,22,11456,0,0,5100,7077,250,376,1,258,0,128,952,504,1652,562
FUELHH,20200804,23,11675,0,0,5092,7210,252,338,1,260,0,82,854,504,1652,336
FUELHH,20200804,24,11641,0,0,5092,7458,144,336,1,221,0,82,854,504,1653,334
FUELHH,20200804,25,11477,0,0,5091,7423,192,305,1,207,0,82,768,504,1655,888
FUELHH,20200804,26,11226,0,0,5091,7785,38,300,1,197,0,82,698,504,1654,902
FUELHH,20200804,27,11567,0,0,5097,7982,58,255,1,321,0,82,102,504,1655,902
FUELHH,20200804,28,10877,0,0,5102,8145,0,248,1,319,0,82,104,504,1740,900
FUELHH,20200804,29,10123,0,0,5100,8803,0,246,1,276,0,82,102,504,1760,712
FUELHH,20200804,30,9411,0,0,5098,9480,0,253,1,175,0,82,102,504,1744,654
FUELHH,20200804,31,9292,0,0,5107,9771,0,279,1,151,0,80,102,504,1758,0
FUELHH,20200804,32,8728,0,0,5111,10190,0,283,1,149,0,80,104,504,1761,0
FUELHH,20200804,33,8485,0,0,5103,10444,0,282,1,163,0,80,456,504,1758,0
FUELHH,20200804,34,9080,0,0,5103,10729,0,343,1,167,0,80,486,504,1757,0
FUELHH,20200804,35,9359,0,0,5096,10848,0,458,62,191,0,80,160,504,1755,0
FUELHH,20200804,36,9793,0,0,5097,10794,0,479,91,275,0,80,148,504,1756,0
FUELHH,20200804,37,9945,0,0,5095,10882,0,460,91,314,0,78,0,504,1758,148
FUELHH,20200804,38,9868,0,0,5089,10979,0,456,91,297,0,80,0,504,1756,148
FUELHH,20200804,39,9537,0,0,5087,10940,0,446,91,269,0,80,148,504,1757,50
FUELHH,20200804,40,9368,0,0,5088,10849,0,441,91,244,0,80,156,504,1756,34
FUELHH,20200804,41,9189,0,0,5090,10622,0,432,91,191,0,82,480,504,1760,0
FUELHH,20200804,42,9063,0,0,5078,10427,0,474,92,155,0,82,486,504,1764,0
FUELHH,20200804,43,9096,0,0,5079,10342,24,489,71,151,0,82,790,504,1763,0
FUELHH,20200804,44,8410,0,0,5085,10292,0,495,0,151,0,82,800,504,1765,0
FUELHH,20200804,45,7099,0,0,5076,10251,14,404,1,162,0,82,540,504,1763,0
FUELHH,20200804,46,5932,0,0,4942,10075,96,366,1,146,0,82,506,504,1568,0
FUELHH,20200804,47,5577,0,0,4866,9852,0,361,1,165,0,82,102,504,1421,0
FUELHH,20200804,48,4932,0,0,4859,9733,0,347,1,148,0,82,102,504,1414,0
FUELHH,20200805,1,4416,0,0,4853,9316,0,313,1,165,0,82,0,502,1408,0
FUELHH,20200805,2,3961,0,0,4853,9275,0,313,1,161,0,82,0,416,1408,0
FUELHH,20200805,3,3914,0,0,4858,9342,0,300,1,141,0,82,0,294,1390,0
FUELHH,20200805,4,3913,0,0,4877,9296,0,300,0,141,0,82,0,296,1224,0
FUELHH,20200805,5,3870,0,0,4965,9252,0,288,0,144,0,82,0,224,1276,0
FUELHH,20200805,6,3806,0,0,5089,9424,0,284,0,153,0,82,0,206,1130,0
FUELHH,20200805,7,3806,0,0,5097,9119,0,265,1,144,0,84,0,102,1151,0
FUELHH,20200805,8,3814,0,0,5099,9001,0,280,0,153,0,84,0,76,1136,0
FUELHH,20200805,9,3804,0,0,5103,8961,0,283,1,149,0,84,0,240,1092,0
FUELHH,20200805,10,3803,0,0,5100,9133,0,273,0,150,0,84,0,324,1108,0
FUELHH,20200805,11,3803,0,0,5101,9337,0,261,0,150,0,84,0,304,1132,0
FUELHH,20200805,12,3808,0,0,5100,9008,0,261,1,165,0,84,0,424,1157,0
FUELHH,20200805,13,3990,0,0,5102,9018,0,268,1,160,0,84,0,504,1170,22
FUELHH,20200805,14,5049,0,0,5101,9133,42,358,1,189,0,84,0,504,1355,22
FUELHH,20200805,15,6731,0,0,5098,8981,380,436,1,260,0,90,0,430,1848,142
FUELHH,20200805,16,7775,0,0,5099,8886,140,491,1,293,0,92,0,280,2135,158
FUELHH,20200805,17,7788,0,0,5097,8870,228,508,1,227,0,56,0,140,2211,738
FUELHH,20200805,18,8371,0,0,5099,8570,418,528,32,276,0,28,0,0,2330,756
FUELHH,20200805,19,8732,0,0,5093,8467,124,556,59,286,294,92,0,0,2369,854
FUELHH,20200805,20,8736,0,0,5093,8378,90,624,59,331,304,92,0,0,2371,854
FUELHH,20200805,21,8970,0,0,5092,8499,22,458,58,305,6,92,0,0,2370,854
FUELHH,20200805,22,8906,0,0,5087,8643,0,430,58,221,2,92,0,0,2373,854
FUELHH,20200805,23,8603,0,0,5087,8768,0,453,42,183,0,110,0,0,2387,998
FUELHH,20200805,24,8764,0,0,5080,8722,0,431,30,157,0,112,0,0,2372,998
FUELHH,20200805,25,8906,0,0,5087,8857,0,357,2,155,156,112,0,0,2392,902
FUELHH,20200805,26,8804,0,0,5086,8730,0,344,0,156,160,88,0,0,2367,902
FUELHH,20200805,27,8599,0,0,5086,8493,0,325,1,157,298,110,0,0,2247,902
FUELHH,20200805,28,8376,0,0,5084,8416,0,325,0,164,298,38,0,0,2252,902
FUELHH,20200805,29,8434,0,0,5091,8576,36,326,1,161,192,106,0,0,2230,900
FUELHH,20200805,30,8370,0,0,5024,8571,12,327,1,164,184,100,0,0,2235,900
FUELHH,20200805,31,8666,0,0,4893,8955,0,313,1,170,0,172,0,0,2088,902
FUELHH,20200805,32,8707,0,0,4853,9249,96,419,12,278,0,174,0,28,2030,902
FUELHH,20200805,33,9344,0,0,4854,8992,140,418,2,235,246,54,0,0,2176,1018
FUELHH,20200805,34,10053,0,0,4856,8801,44,418,24,188,256,114,0,0,2370,1020
FUELHH,20200805,35,11111,0,0,4857,8470,68,500,60,191,1160,16,0,0,2402,280
FUELHH,20200805,36,12016,0,0,4851,7973,60,534,61,235,1222,34,0,0,2463,254
FUELHH,20200805,37,11767,0,0,4855,7710,0,581,60,289,1976,162,0,0,2462,2
FUELHH,20200805,38,11534,0,0,4869,7692,142,593,60,236,1996,200,0,0,2468,0
FUELHH,20200805,39,11424,0,0,4929,7325,516,873,60,199,1558,200,0,4,2472,48
FUELHH,20200805,40,11374,0,0,5020,6933,496,876,60,186,1550,196,0,54,2468,48
FUELHH,20200805,41,11528,0,0,5078,6708,298,845,60,181,1674,176,0,114,2472,0
FUELHH,20200805,42,11810,0,0,5078,6507,34,837,61,167,1674,176,0,92,2474,0
FUELHH,20200805,43,12339,0,0,5077,5972,170,822,60,325,1382,176,0,96,2447,132
FUELHH,20200805,44,12462,0,0,5069,5122,246,641,61,329,1346,170,0,4,2440,132
FUELHH,20200805,45,12385,0,0,5076,4668,728,646,60,282,278,160,0,114,2442,246
FUELHH,20200805,46,11709,0,0,5080,4494,502,694,61,267,0,160,0,126,2436,252
FUELHH,20200805,47,10533,0,0,5091,4314,0,484,56,221,612,68,0,60,2441,582
FUELHH,20200805,48,10047,0,0,5093,4012,0,358,14,185,618,0,0,0,2439,586
FUELHH,20200806,1,9388,0,0,5088,3780,0,292,3,159,774,0,0,0,2441,508
FUELHH,20200806,2,8954,0,0,5078,3626,0,291,36,185,774,0,0,0,2419,508
FUELHH,20200806,3,8714,0,0,4958,3315,0,335,59,197,1062,0,0,0,2437,798
FUELHH,20200806,4,8759,0,0,4860,3198,0,337,58,188,1078,0,0,0,2439,802
FUELHH,20200806,5,8600,0,0,4853,2998,0,301,42,179,1592,0,0,0,2439,774
FUELHH,20200806,6,8512,0,0,4849,2813,0,279,0,165,1604,0,0,0,2438,774
FUELHH,20200806,7,8643,0,0,4852,2700,0,280,0,166,1608,0,0,0,2436,804
FUELHH,20200806,8,8726,0,0,4857,2483,0,320,0,161,1604,0,0,0,2436,796
FUELHH,20200806,9,8910,0,0,4921,2315,0,323,0,176,1306,0,0,0,2432,424
FUELHH,20200806,10,8842,0,0,5057,2309,0,274,1,161,1302,0,0,0,2431,418
FUELHH,20200806,11,8463,0,0,5084,2373,0,272,0,160,1326,76,0,58,2422,454
FUELHH,20200806,12,8690,0,0,5086,2397,0,273,1,162,1326,132,0,212,2422,454
FUELHH,20200806,13,10702,0,0,5090,2280,0,298,1,158,868,150,0,362,2422,522
FUELHH,20200806,14,12238,0,0,5086,2071,0,354,2,158,858,152,0,476,2412,522
FUELHH,20200806,15,15005,0,0,5092,1988,270,425,53,251,212,142,0,358,2413,0
FUELHH,20200806,16,15769,0,0,5091,1803,388,739,56,282,316,90,0,316,2411,0
FUELHH,20200806,17,15714,0,0,5091,1608,372,695,12,173,1802,0,0,164,2430,744
FUELHH,20200806,18,16027,0,0,5094,1504,486,863,47,289,1928,74,0,70,2436,776
FUELHH,20200806,19,16096,0,0,5091,1466,662,881,150,302,2004,140,0,218,2439,900
FUELHH,20200806,20,16133,0,0,5088,1426,584,883,149,304,2004,140,0,322,2440,900
FUELHH,20200806,21,13366,0,0,4239,1201,440,721,125,251,1704,138,0,460,2032,1000
FUELHH,20200806,22,0,0,0,0,0,0,0,0,0,1718,50,2,502,0,1000
FUELHH,20200806,23,15987,0,0,5082,1403,560,848,149,296,1744,36,2,506,2434,1000
FUELHH,20200806,24,16098,0,0,5077,1361,286,738,148,216,1752,126,0,504,2437,1000
FUELHH,20200806,25,16358,0,0,5075,1444,0,732,149,159,1752,126,0,504,2425,1000
FUELHH,20200806,26,16194,0,0,5075,1567,0,590,119,156,1738,126,0,504,2425,1000
FUELHH,20200806,27,16562,0,0,5061,1636,42,353,42,155,1166,126,0,504,2319,998
FUELHH,20200806,28,16329,0,0,5043,1757,0,281,32,154,1146,126,0,504,2237,1000
FUELHH,20200806,29,16531,0,0,5041,2094,62,352,4,153,498,126,0,504,2235,1000
FUELHH,20200806,30,16498,0,0,5051,2261,0,352,2,150,476,126,0,504,2238,1000
FUELHH,20200806,31,16649,0,0,5049,2438,0,368,2,156,350,132,0,504,2126,878
FUELHH,20200806,32,16813,0,0,5048,2518,0,389,7,157,414,134,0,504,2028,830
FUELHH,20200806,33,16730,0,0,4936,2822,0,333,35,206,1546,134,0,504,2166,0
FUELHH,20200806,34,16591,0,0,4827,3026,0,387,31,285,1620,134,0,504,2402,0
FUELHH,20200806,35,16330,0,0,4825,3169,24,670,32,362,1998,134,0,504,2408,0
FUELHH,20200806,36,16426,0,0,4827,3432,138,771,109,382,1902,134,0,504,2341,0
FUELHH,20200806,37,16455,0,0,4827,3614,1028,781,116,352,522,134,0,504,2316,0
FUELHH,20200806,38,16381,0,0,4819,3454,1256,819,116,362,418,134,0,504,2398,0
FUELHH,20200806,39,16424,0,0,4828,3773,964,859,116,354,652,134,0,504,2435,0
FUELHH,20200806,40,16117,0,0,4835,3886,826,845,117,347,656,134,0,504,2437,0
FUELHH,20200806,41,16100,0,0,4953,3893,482,763,117,312,366,170,0,504,2418,0
FUELHH,20200806,42,16049,0,0,5048,4045,212,821,117,214,360,176,0,504,2401,0
FUELHH,20200806,43,15944,0,0,5055,4082,374,757,78,293,246,176,0,504,2422,26
FUELHH,20200806,44,15684,0,0,5050,4031,30,716,59,270,238,176,0,504,2418,30
FUELHH,20200806,45,15428,0,0,5049,4014,132,485,3,190,0,176,0,504,2406,0
FUELHH,20200806,46,14272,0,0,5055,3932,50,632,2,176,0,176,0,504,2390,0
FUELHH,20200806,47,12140,0,0,5062,3882,10,383,1,167,580,226,0,504,2368,0
FUELHH,20200806,48,10786,0,0,5074,3919,0,354,2,169,626,242,0,504,2377,0
FUELHH,20200807,1,8972,0,0,5091,3990,0,284,2,154,1276,242,0,504,2424,0
FUELHH,20200807,2,8212,0,0,5086,4210,0,281,2,148,1298,242,0,504,2430,0
FUELHH,20200807,3,8034,0,0,5081,4153,0,278,2,163,866,242,0,504,2426,106
FUELHH,20200807,4,8223,0,0,5089,3895,0,277,2,145,856,242,0,504,2424,102
FUELHH,20200807,5,8662,0,0,5084,3593,0,259,3,147,764,242,0,504,2421,0
FUELHH,20200807,6,8769,0,0,5055,3313,0,177,4,144,764,242,0,504,2418,0
FUELHH,20200807,7,9068,0,0,4915,3048,0,159,3,163,648,246,0,504,2420,0
FUELHH,20200807,8,9109,0,0,4859,2851,0,160,4,195,648,244,0,504,2420,0
FUELHH,20200807,9,9495,0,0,4859,2704,0,160,4,168,216,246,0,504,2418,0
FUELHH,20200807,10,9640,0,0,4856,2542,0,160,4,154,186,246,0,504,2419,0
FUELHH,20200807,11,10855,0,0,4860,2368,0,159,2,150,0,246,0,504,2422,166
FUELHH,20200807,12,11438,0,0,4859,2203,24,160,2,151,0,246,0,504,2422,172
FUELHH,20200807,13,12307,0,0,4865,2176,0,231,2,149,0,246,0,504,2421,320
FUELHH,20200807,14,13634,0,0,4865,2106,0,259,2,148,0,240,0,504,2421,322
FUELHH,20200807,15,15701,0,0,4861,2203,24,481,14,171,0,186,100,504,2398,494
FUELHH,20200807,16,16583,0,0,4867,2095,86,483,31,173,0,186,102,504,2397,494
FUELHH,20200807,17,16856,0,0,4980,2197,120,493,1,218,0,186,0,504,2402,80
FUELHH,20200807,18,16834,0,0,5082,2351,26,638,2,327,0,186,0,484,2402,70
FUELHH,20200807,19,16759,0,0,5085,2520,78,641,2,306,0,186,0,348,2400,150
FUELHH,20200807,20,16615,0,0,5090,2717,24,676,16,286,0,178,0,320,2382,150
FUELHH,20200807,21,16555,0,0,5089,2647,0,567,25,301,0,186,0,174,2404,948
FUELHH,20200807,22,16367,0,0,5087,2754,0,518,25,232,0,182,0,114,2362,984
FUELHH,20200807,23,16267,0,0,5080,2982,30,312,24,123,0,130,420,14,2285,542
FUELHH,20200807,24,16293,0,0,5072,2860,150,285,27,177,0,106,468,8,2006,532
FUELHH,20200807,25,16084,0,0,5073,2935,138,214,27,239,0,14,816,0,2018,908
FUELHH,20200807,26,16133,0,0,5078,2873,56,251,25,250,0,0,824,0,2119,914
FUELHH,20200807,27,16413,0,0,5072,2829,0,481,29,253,0,0,340,0,1863,766
FUELHH,20200807,28,16382,0,0,5067,3101,50,460,25,229,0,0,328,0,1768,766
FUELHH,20200807,29,15883,0,0,5064,3355,22,225,29,159,0,0,850,0,1915,898
FUELHH,20200807,30,16319,0,0,5071,3341,10,180,31,139,0,0,864,0,1827,896
FUELHH,20200807,31,16551,0,0,4989,3310,0,167,25,141,0,0,690,0,1759,600
FUELHH,20200807,32,16516,0,0,4863,3240,50,177,2,143,0,0,688,0,1913,596
